src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
nb,sv,"Hvis du er en del av den andre gruppen, her er noen ting du bør vite om denne grønnsaken som er…","Om du är en del av den andra gruppen, här är några saker du bör veta om denna grönsak som är i rassicaceae.",96,107,21,23,nb_sv,"Om du är en del av den andra gruppen, så är det något du behöver veta om den här grönsaken som är...",41.9276185640172
nb,sv,Hvordan jeg endrer håret får dere se på lørdag!,"Frisyr har jag inte bestämt än, det får ni se på lördag!",47,56,9,12,nb_sv,Hur jag förändrar håret får ni titta på lördag!,13.779555250377765
nb,sv,"THC Rooftop Bar: Like utenfor Tapae Gate ligger på toppen av en høy bygning, vil du finne THC Rooftop Bar-en berømt hotspot for backpackere og budsjettreisende.","THC Rooftop Bar: Precis utanför Tapae Gate ligger högst upp på en hög byggnad, hittar du THC Rooftop Bar-en känd hotspot för backpackers och budgetresenärer.",160,157,26,25,nb_sv,"THC Rooftop Bar: Like utanför Tapate ligger på toppen av en hög byggnad, hittar du THC Rooftop Bar-en berömt hot för backpackare och budgetresande.",40.51955223010237
nb,sv,Prosjektet Barnas Jurist er en ...,Barnombudsmannens rapport är en…,34,32,6,4,nb_sv,Projektet Barnas Jurist är en...,5.522397783539471
nb,sv,"Beklager at det tok så lang tid, håper du ble fornøyd!","Är ledsen att det dröjde, hoppas ni blev nöjda.",54,47,11,9,nb_sv,"Förlåt att det tog så lång tid, hoppas du var nöjd!",8.73716785171588
nb,sv,Som standard utfører veiviseren alle anbefalte og sterkt anbefalte handlinger.,utför guiden alla rekommenderade och starkt rekommenderade åtgärder.,78,68,10,8,nb_sv,Normalt utför guiden alla rekommenderade och starka rekommenderade åtgärder.,52.53819788848316
nb,sv,Ting å gjøre i nærheten av Infiniti Blue,Saker att göra i närheten av Infinity Blue,40,42,8,8,nb_sv,Saker att göra i närheten av Infiniti Blue,70.71067811865478
nb,sv,"På den fine dagen i oktober 1993 stoppet Tallchief imidlertid ikke ved den endelige minibanken, og fortsatte i stedet å kjøre bort i panservognen, fylt med $ 2,5 millioner i kontanter.","Men på den fina dagen i oktober 1993 slutade Tallchief inte vid kasinots slutgiltiga bankautomat och fortsatte istället att köra i den pansrade lastbilen, fylld med $ 2,5 miljoner i kontanter.",184,192,31,31,nb_sv,"På den fina dagen i oktober 1993 stannade Tallchief dock inte vid den slutliga minibanken, och fortsatte istället att köra i panservågen, fylld med 2,5 miljoner euro i kontanter.",39.177902846357945
nb,sv,"Alvorlig funksjonshemming i grader Hver person som kan ha en grad av funksjonshemming (GDB) viser minst 50 prosent, regnes for å være sterkt funksjonshemmet (etter Social Security Kode IX) og har en rett til en sterkt handikappet.","Varje person som kan ha en viss grad av invaliditet (GDB) visar minst 50 procent, anses vara gravt handikappade (efter social trygghet IX) och har rätt till en gravt handikappad.",230,178,37,30,nb_sv,"Allvarlig funktionshindrar i grader Varje person som kan ha en grad av funktionshindrande (GDB) visar minst 50 procent, för att vara starkt funktionshemt (efter Social Security Kode IX) och har en stark handikapp.",39.04946285046127
nb,sv,"Men først, la oss ta en rask oppsummering på hva et sort hull er.",e) Förklara kort vad ett svart hål är.,65,38,14,8,nb_sv,"Men först, låt oss ta en snabb sammanfattning på vad ett svart hål är.",30.130404892785695
nb,sv,Alternativt kan du bruke Photos for Class å gi eksempler på ordene.,Alternativt kan du använda Photos for Class att ge exempel på orden.,67,68,12,12,nb_sv,Alternativt kan du använda Photos för att ge exempel på orden.,67.61304462994481
nb,sv,"Hochmair. ""Jeg er enda gladere fordi prisen kommer til å skape oppmerksomhet rundt cochleaimplantatet og dets følger for pasientene, fra små barn født med dyp døvhet til eldre personer som mister hørselen senere i livet.","Jag är än mer lycklig över att priset kommer att skapa uppmärksamhet kring cochleaimplantat och dess påverkan på patienterna, från små barn födda med djup dövhet till äldre personer som förlorar sin hörsel senare i livet.",220,221,35,36,nb_sv,"Honchmajir. ""Jag är ännu gladare eftersom priset kommer att ge uppmärksamhet omkring cochleaimplantatet och dess följer för patienterna, från små barn född med djup dövhet till äldre människor som förlorar samhörighet senare i livet.",31.451071743139167
nb,sv,"Festbilder kan - akkurat som andre portrettbilder - fort se kunstige ut hvis motivene smiler kunstig på kommando i stedet for å se naturlige ut.Hvis du vil fange det naturlige, bør du som festfotograf prøve å fotografere folk i en situasjon der kameraet ikke er sentrum.","Festbilder kan - precis som alla övriga typer av porträttbilder - gärna se artificiella och arrangerade ut om folk på kommando plockar fram sitt bästa fotoleende.Om du i stället vill ta mer naturliga bilder, kan du som festfotograf med fördel testa att fotografera folk i en situation där kameran inte är i centrum, till exempel folk som är djupt inne i ett samtal.",270,365,46,63,nb_sv,"Festbilder kan - precis som andra porträttsbilder - snabbt se konstiga om motiverna leende leende på kommando istället för att se naturliga ut. Om du vill fånga det naturliga, bör du försöka att festa fotografera folk i en situation där kameran inte är centrum.",19.837964368299936
nb,sv,"Smaker ikke godt, men gjør godt.",Smakar inte gott men gör gott.,32,30,6,6,nb_sv,"Smakar inte bra, men gör väl.",16.515821590069027
nb,sv,"Jeg har ikke med meg PC, så det blir mobilblogg i helgen.",Men jag har inte med mig någon dator så det får bli mobilblogg den här veckan.,57,78,12,16,nb_sv,"Jag har inte med mig PC, så det blir mobilblogg i helgen.",18.336673852940624
nb,sv,"Dataregistreringsansvarlig, infografikk er for tiden en ekstremt populær type medier.",Infografik är för närvarande en extremt populär typ av media.,85,61,10,10,nb_sv,"Dataregistreringschefen, infografik är för närvarande en extremt populär typ av medier.",57.60844201603898
nb,sv,Vi har et klinisk råd og en kvalitetsgruppe som hele tiden følger med på og vurderer ny teknologi og nye metoder.,Vi har ett kliniskt råd och en kvalitetsgrupp som hela tiden följer och utvärderar ny teknik och nya metoder.,113,109,21,19,nb_sv,Vi har ett kliniskt råd och en kvalitetsgrupp som hela tiden följer med och utvärderar nya teknologier och nya metoder.,68.91557807535084
nb,sv,tror jeg vi alle kjenner oss litt igjen i karakterene.,Jag tror vi alla kan känna igen oss i någon av karaktärerna.,54,60,10,12,nb_sv,Jag tror att vi alla känner igen oss lite igen i betygen.,11.498759556447217
nb,sv,Det gjør livet bedre på noen måte?,Förbättrar det livet på något sätt?,34,35,7,6,nb_sv,Det gör liv bättre på något sätt?,34.57207846419409
nb,sv,Hoteller i nærheten av Dreamcatcher Travelers Refuge,Hotell nära Dreamcatcher Travelers Refuge,52,41,7,5,nb_sv,Hotell i närheten av Dreamcatcher Travelers Refug,14.535768424205482
nb,sv,Heldigvis er disse betalte applikasjonene ikke de eneste alternativene dine når det gjelder komprimeringsverktøy.,Lyckligtvis är dessa betalda applikationer inte dina enda alternativ när det gäller komprimeringsverktyg.,113,105,14,13,nb_sv,Lyckligtvis är dessa betalda program inte de enda alternativen när det gäller komprimeringsverktyg.,46.825687910244035
nb,sv,Hundetrening skal være gøy og flyte inn i hverdagen.,Träning ska vara roligt och passa in in vardagen.,52,49,9,9,nb_sv,Hunddragning ska vara roligt och flyga in i vardagsrummet.,29.071536848410968
nb,sv,Alle glass er utsatt for en naturlig aldringsprosess.,Alla sjöar går igenom en naturlig åldringsprocess.,53,50,8,7,nb_sv,Alla glas är utsatta för en naturlig aldriggranskningsprocess.,11.339582221952005
nb,sv,"De mener at casinospill ikke slotmaskiner skal være vanskelig, men en morsom underholdning i et avslappet miljø.","De menar att casinospel inte ska vara kärnfysik, utan ett kul nöje i avslappnad miljö.",112,86,17,15,nb_sv,"De menar att cacinospel inte slotmaskiner ska vara svårt, men en rolig underhållning i en avslappnad miljö.",15.593439508212386
nb,sv,Du bør ta hensyn til hvert trinn og uncheck boksene med tilbud for å laste ned noen ekstra programmer under installasjonen.,Under installationen bör du uppmärksamma varje steg och avmarkera rutorna med erbjudanden att ladda ner några extra program.,123,124,21,18,nb_sv,Du bör ta hänsyn till varje steg och uncheck låda med erbjudanden för att ladda ner några extra program under installationen.,31.27670021100431
nb,sv,Alternativt har ikke raske kontantlån slike regler.,Alternativt har snabba kontantlån inte sådana regler.,51,53,7,7,nb_sv,Alternativt har inte snabba kontantlån sådana regler.,31.23939936920258
nb,sv,Nesten en milliard kroner til konsulenter,Hundratusentals kronor till konsulter,41,37,6,4,nb_sv,Nästan en miljard krona på konsulter,8.116697886877475
nb,sv,Denne funksjonen alene gir YouTube en stor markedsførings fordel over andre nettsteder for video publisering.,Den här funktionen ger ensam YouTube en stor marknadsföringsfördelning jämfört med andra webbplatser för videopublicering.,109,122,15,15,nb_sv,Denna funktion ger YouTube en stor marknadsföring fördel över andra platser för video publicering.,11.310598110843994
nb,sv,Du kan finne vurderingene deres fra gruppene eller forumene som diskuterer om online casinospill.,Du kan hitta sina recensioner från de grupper eller forum som diskuterar om online kasinospel.,97,94,14,15,nb_sv,Du kan hitta dina betyg från grupperna eller förumen som diskuterar om online cacinospel.,24.335141510099014
nb,sv,Obstruktiv bronkitt hos barn i henhold til beskrivelsen av ICD 10 forekommer raskt og er svært lik i symptomer på en forkjølelse.,Obstruktiv bronkit hos barn enligt beskrivningen av ICD 10 uppträder snabbt och är mycket lika i symtom för kallt.,129,114,22,19,nb_sv,Obstraktiv bronkit hos barn enligt beskrivningen av ICD 10 förekommande och är mycket lika med i symptom på en förkylning.,46.5075508035362
nb,sv,Naar jeg kommer hjem skal jeg:,Närjag kommer hem ska jag:,30,26,6,5,nb_sv,Nar jag kommer hem ska jag:,61.47881529512643
nb,sv,"Det avanserte søket er tilgjengelig ved å klikke ""søk"" fra toppen av de fleste sidene på nettstedet.","Avancerad Sökning är tillgänglig genom att klicka på ""Sök"" från toppen av de flesta sidor på webbplatsen.",100,105,17,17,nb_sv,"Det avancerade sökningen är tillgänglig genom att klicka på ""sök"" från toppen av de flesta sidorna på webbplatsen.",50.727846440621036
nb,sv,"I tillegg til potensielt å ha tilgang til den private elektroniske korrespondansen fra amerikanske borgere, hva betyr det at Mr. Snowden - en entreprenør på lavt nivå - hadde tilgang til kritisk nasjonal sikkerhetsinformasjon som ikke er tilgjengelig for allmennheten?","Förutom att potentiellt ha tillgång till den privata elektroniska korrespondensen från amerikanska medborgare, vad betyder det att Mr. Snowden-en lågnivåentreprenör - hade tillgång till viktig nationell säkerhetsinformation som inte är tillgänglig för allmänheten?",268,264,40,33,nb_sv,"Utöver den privata elektroniska korrespondensen från amerikanska medborgare, vad betyder det att Mr Snowden - en entreprenör på låg nivå - hade tillgång till kritisk nationell säkerhetsinformation som inte är tillgänglig för allmänheten?",61.63592124738305
nb,sv,Smertestillende salve kan også være bra å ha med for å smøre på.,Smärtstillande salva kan också vara bra att ha med för att smörja på.,64,69,13,13,nb_sv,Smärta försäljande kan också vara bra att ha med för att smöra på.,64.50001140844256
nb,sv,Sjekk tilgjengelighet på First Hotel Drottning Kristina og andre hotell i Stockholm,Sök efter lediga rum på First Hotel Drottning Kristina och andra hotell i Stockholm,83,83,12,14,nb_sv,Kontrollera tillgången på First Hotel Dritting Kristina och andra hotell i Stockholm,44.95431954509448
nb,sv,Hvilke skip er omfattet?,Vilka skepp omfattas?,24,21,4,3,nb_sv,Vilka fartyg är häftigt?,12.703318703865365
nb,sv,Det kreves gode byråkrater for å holde en velorganisert ineffektivitet i gang.,Det krävs goda byråkrater för att hålla en välorganiserad ineffektivitet igång.,78,79,12,11,nb_sv,Det krävs goda byråer för att hålla en välorganiserad ineffektivitet i gång.,49.73567356124543
nb,sv,"I praksis må spesialister ofte ta seg av en situasjon der pasienten samtidig opplever symptomer på diaré, feber og kvalme.","I praktiken måste specialister ofta ta itu med en situation där en patient har symtom på diarré, feber och illamående samtidigt.",122,128,20,21,nb_sv,"I praktiken måste specialister ofta ta sig av en situation där patienten samtidigt upplever symptom på diaré, feber och kvalme.",32.77589178766079
nb,sv,Selv om vi var i vår fulle rett og ikke plaget noen.,Vi stod helt lagligt enligt allemansrätten och störde ingen.,52,60,12,9,nb_sv,Även om vi var i vår fulla rätt och inte plågade någon.,3.673526562988939
nb,sv,Deres tillit til meg betyr virkelig alt!,Ert förtroende för oss betyder allt!,40,36,7,6,nb_sv,Deras förtroende till mig betyder verkligen allting!,7.267884212102741
nb,sv,Et initiativ fra O'Neill med formål om å produsere bærekraftige produkter som inneholder resirkulerbar plast.,Ett initiativ från O'Neill som syftar till att tillverka hållbara produkter med återvinningsbar plast.,109,102,15,14,nb_sv,Ett initiativ från O'Neill med syftet att producera hållbara produkter som innehåller återvinningsbar plast.,28.495577603220287
nb,sv,Ta allltid kontakt med nærmeste legevakt.,Övriga tider kontaktas närmaste akutmottagning.,41,47,6,5,nb_sv,Ta hela tiden kontakt med närmaste läkare.,6.567274736060395
nb,sv,Alle appene som kjøres i bakgrunnen bruker strøm.,Alla appar som körs i bakgrunden förbrukar ström.,49,49,8,8,nb_sv,Alla appar som körs i bakgrunden använder ström.,66.06328636027612
nb,sv,Panasonic kjøper finsk varmepumpevirksomhet,Panasonic förvärvar finsk värmepump­verksamhet,43,46,4,4,nb_sv,Panasonic köper finska värmeputeföretag,15.97357760615681
nb,sv,30 av 34 ting å gjøre i Appleton Forrige,Nr 30 av 34 saker att göra i Appleton Föregående,40,48,9,10,nb_sv,30 av 34 saker att göra i Appleton Föregående,89.483931681437
nb,sv,Våre anbefalinger og anmeldelser vil hjelpe deg å velge en regulert megler som har et sterkt omdømme.,Våra rekommendationer och recensioner kommer att hjälpa dig att välja en reglerad mäklare som har ett starkt rykte.,101,115,17,18,nb_sv,Våra rekommendationer och anmälningar hjälper dig att välja en reglerad mig som har en stark omdömning.,28.648682864686602
nb,sv,"Overalt det møtt de døde, og han er klar til den siste kulen til å skyte dem.","Överallt hälsade de döda, och han är redo att den sista kulan att skjuta dem.",77,77,17,15,nb_sv,"Överallt det mött de döda, och han är redo för den sista kulan att skjuta dem.",66.54377827941899
nb,sv,Diagnosen er ikke synlig for arbeidsgiveren.,Diagnosen meddelas ej arbetsgivaren.,44,36,6,4,nb_sv,Diagnosen är inte synlig för arbetsgivaren.,14.535768424205482
nb,sv,Ellen lager innhold for innsamlingsaksjoner og jobber med å utvikle kommunikasjon i nettverket av givere og sponsorer.,Ellen skapar innehåll för insamlingskampanjer genom att utveckla kommunikationsmaterial för deras nätverk av donatorer och sponsorer.,118,133,17,16,nb_sv,Ellen skapar innehållet för insamling och jobb för att utveckla kommunikation i nätverket av givare och sponsorer.,12.846189726767717
nb,sv,"Dette er et typisk ""plug and play"" produkt.","Det är en användarvänlig ""plug and play""-produkt.",43,49,8,7,nb_sv,"Detta är ett typiskt ""plug and play"" produkt.",11.339582221952005
nb,sv,"Jeg tror sterkt på OTW (Organisasjonen for transformative verk) sitt arbeid, dens misjon, verdier og mål, og vil veldig gjerne fortsette å gi min støtte gjennom hva enn jeg kan, enten det er ved å fortsette frivillig arbeid i komiteen for retningslinjer og misbruk, eller i en eller annen grad som et potensielt medlem av styret.","Jag har en stark tro på OTWs (Organisationen för Transformativa Verks) arbete, uppdrag, värderingar och mål och jag vill mycket gärna fortsätta att ge mitt stöd på alla sätt som funkar, vare sig det är genom mitt fortsatta volontärarbete med kommittén för Policy & Missbruk, eller på något vis som möjlig styrelsemedlem.",329,320,56,52,nb_sv,"Jag tror starkt på OTW (Organisationen för transformativa verk) sitt arbete, dess mission, värden och mål, och kommer mycket att fortsätta ge min stöd genom vad jag kan, oavsett om det är genom att fortsätta frivilligt arbete i komiteringen för riktlinjer och missbruk, eller i viss utsträckning som en potentiell medlem av styrelsen.",6.289610408657427
nb,sv,"Nei, sammenligningen holder den.","Nä, så jämförelsen haltar.",32,26,4,4,nb_sv,"Nej, jämförelsen håller den.",10.682175159905853
nb,sv,"Og ikke bare bak meg, men også ved beina mine <3","Inte framför mig, inte bakom mig utan vid min sida <3",48,53,11,11,nb_sv,"Och inte bara bakom mig, utan också genom mina ben <3",11.121234698968381
nb,sv,Styret arbeider kontinuerlig med dette.,Styrelsen jobbar fortlöpande med detta.,39,39,5,5,nb_sv,Styret arbetar kontinuerligt med detta.,30.213753973567677
nb,sv,Det er normalt å føle litt panikk eller frykt når legen din forteller deg at du har grå stær og den beste prosedyren er kirurgi.,Det är normalt att känna lite panik eller rädsla när din läkare säger att du har grå starr och det bästa förfarandet är kirurgi.,128,128,25,24,nb_sv,Det är normalt att känna lite panik eller rädsla när din läkare säger att du har gråter och bästa proceduren är kirurgi.,69.35232377939268
nb,sv,"Men de vet hvordan de skal bruke skyld mot andre ""gode"" mennesker og til fordel for dem med en imponerende evne til å manipulere.","Men de vet hur man använder skuld mot andra ""bra"" människor och till förmån för dem med en imponerande förmåga att manipulera.",129,126,24,22,nb_sv,"Men de vet hur de ska använda skuld mot andra ""gode"" människor och till fördel för dem med en imponerande förmåga att manipulera.",54.16124426311167
nb,sv,På fritiden er det politikk som er den store lidenskapen.,På fritiden är utförsåkning den stora passionen.,57,48,10,7,nb_sv,På fritiden är politiken den stora passionen.,50.000000000000014
nb,sv,Ottawacharteret definerer health promotion som prosessen som gjør det mulig for folk,Enligt Ottawa Charter är hälsofrämjande en process där man ger människorna en,84,77,12,12,nb_sv,Ottawacharter definierar health promotion som processen gör det möjligt för människor,0.0
nb,sv,"Det er en annen god nyhet for jailbreak-fans.P0sixninja, som har vært medlem av Chronic Dev Team, hevdet i Twitter: Evad3rs har ikke kommet noen steder, jeg har nettopp oppdaget alle de nødvendige utfordringene på egen hånd de siste månedene . """"","Det finns en annan bra del av nyheterna för jailbreak fans.P0sixninja, som varit medlem i Chronic Dev Team, hävdade i Twitter: Evad3rs har inte kommit någonstans, jag har just upptäckt alla nödvändiga exploits på egen hand under de senaste månaderna . """"",246,254,41,42,nb_sv,"Det är en annan god nyhet för Jailbreak-fans. P0ixninja, som har varit medlem i Chronic Dev Team, hävdade i Twitter: Evad3rs har inte kommit någonstans, jag har just upptäckt alla de nödvändiga utmaningarna på egen hand under de senaste månaderna. """,63.87902907470083
nb,sv,Vi har samlet all reiserelevant informasjon om Ecuador og Galapagos på vår side Praktisk informasjon om Ecuador.,Vi har samlat all relevant information om Ecuador och Galápagos på sidan Praktisk information om Ecuador.,112,105,17,16,nb_sv,Vi har samlat in information om Ecuador och Galapagos på vår sida Praktisk information om Ecuador.,43.819512537676886
nb,sv,"Paulus svarte: Men jeg er endog født til den! 29 De som skulle ha forhørt ham, gikk da straks fra ham.",Men Paulus sade: »Jag däremot har den redan genom födelsen.»29Männen som skulle hava förhört honom drogo sig då strax undan och lämnade honom.,102,142,21,23,nb_sv,"Paulus svarade: Men jag är endog född till den! 29 de som skulle ha hört honom, gick då genast från honom.",4.94499665102981
nb,sv,- aktiverer bare en alarm for mellomstor og stor fisk.,- avger endast ett larm för medelstora och stora fiskar.,54,56,10,10,nb_sv,- Aktiverar bara ett larm för medelstora och stor fiskar.,41.72261448611506
nb,sv,Jeg tar det litt med ro nå og tar det som det kommer.,Jag tar det lite lugnt nu och tar det som det kommer.,53,53,13,12,nb_sv,Jag tar det lite med lugn nu och tar det som det kommer.,69.97522298221911
nb,sv,"Hvis det er et problem, rapporterer vi om det til deg med en gang.","Om det är ett problem, rapporterar vi det direkt till dig.",66,58,14,11,nb_sv,"Om det är ett problem, rapporterar vi det till dig direkt.",73.15254958027828
nb,sv,Man må altså sørge for at så vidt så mulig at våre målinger er fri for unøyaktigheter.,"Därför bör vi, i allra möjligaste mån, se till att våra mätningar inte innehåller förhållanden som är opålitliga.",86,113,17,18,nb_sv,Vi måste alltså se till att vittnar så att våra mätningar är fria för onödigheter.,11.6413092084033
nb,sv,"Åh, jeg har hatt verdens beste start på dagen!",Jag har haft världens bästa start på dagen !,46,44,9,9,nb_sv,"Oh, jag har haft världens bästa start på dagen!",67.86502681586727
nb,sv,"Likevel, hvis det unike diamantsmykker ikke stammer fra Tiffany, vil situasjonen bli helt mangfoldig.","Trots detta, om den unika diamant smycken har sitt ursprung från Tiffany, kommer situationen att bli helt olika.",101,112,14,18,nb_sv,"Ändå, om den unika diamansmycket inte orsakar Tiffany, kommer situationen att bli riktigt varierad.",34.65688233481906
nb,sv,"Shiying Sexy Undertøy Co. , Ltd. er en industri og handel integrering bedrift, som ligger i Fujian, Quanzhou.","Quanzhou Shiying Kläder Co. , Ltd. är en industri och handel integration företag, som ligger i Fujian, Quanzhou.",109,112,18,18,nb_sv,"Shiying Sexy undertöjningen Co. Ltd. är en industri och handeln integration företag, som ligger i Fujian, Quanzhou.",63.48329721698798
nb,sv,Kriterier for valg av belysning,Kriterier för val av belysning,31,30,5,5,nb_sv,Kriterier för val av ljussättning,66.87403049764218
nb,sv,"I den nordlige delen av Egypt, kan du oppleve den vakre kysten som grenser Middelhavet, eller du kan velge å besøke Rødehavet i stedet.","I den norra delen av Egypten, kan du uppleva den vackra kusten som gränsar till Medelhavet, eller du kan välja att besöka Röda havet i stället.",135,143,24,26,nb_sv,"I nordliga delen av Egypten kan du uppleva den vackra kusten som gränsar Medelhavet, eller kan du välja att besöka röda havet istället.",38.66625206831985
nb,sv,Hva skulle ha vært gjort tidligere?,Vad skulle man ha kunnat göra tidigare?,35,39,6,7,nb_sv,Vad skulle ha gjorts tidigare?,17.39350277271197
nb,sv,"Vandrehjem og hostels på HostelBookers er klar med julegaver, gratis måltider og fester til folk på juleindkøb","Hostel på HostelBookers erbjuder julgåvor, gratis måltider och fester till julkunder",110,84,17,11,nb_sv,"Vandrahjälte på HostelBookers är redo med julgavare, gratis måltider och fester till folk på jundköp",33.88714363186177
nb,sv,"Anmeldelser av modellen ""Bjork"" er generelt gode.","Björklunds ""andra"" förslag är i alla fall bra.",49,46,7,8,nb_sv,"Anmälda modellen ""Bjork"" är i allmänhet goda.",10.786826322527466
nb,sv,"Restauranter i nærheten av Escuela de Policia ""General Santander""","Restauranger i närheten av Escuela de Policia ""General Santander""",65,65,9,9,nb_sv,"Restauranger i närheten av Escuela Policia ""General Santander""",61.01950432112583
nb,sv,Ingen av de arabiske landene i Midtøsten eller Nord-Afrika hører hjemme blant demokratiene.,Inte ett enda land i Mellanöstern eller Nordafrika har i praktiken blivit en demokrati.,91,87,13,14,nb_sv,Ingen av de arabiska länderna i Mellanöstern eller Nordafrika hör hemma bland demokratierna.,17.502413882486998
nb,sv,"Dette gir på den ene side en diskret, homogen installasjon, og på den annen side en spesifikk belysning av bestemte områder.","De möjliggör å ena sidan en diskret, enhetlig installation, å andra sidan en specifik belysning av separata områden.",124,116,21,18,nb_sv,"Detta ger den ena sidan en diskret, homogen installation, och på den andra sidan en specifik belysning av vissa områden.",40.60112293384837
nb,sv,Jeg tror det er mange som syntes det er vanskelig å navigere i jungelen av informasjon.,För många kan det kännas svårt att navigera i deklarationsdjungeln.,87,67,16,10,nb_sv,Jag tror att det finns många som tycker att det är svårt att navigera i jungen av information.,14.576846149722611
nb,sv,Det er anslått at tungtrafikkandelen er på ca. 15 %.,Andelen tung trafik är bedömd till ca 15%.,52,42,10,8,nb_sv,Det uppskattas att tungtrafiksedel är ungefär 15 procent.,5.61480827173619
nb,sv,Sammen bestemmer vi oss for hvordan behandlingsforløpet skal se ut.,Tillsammans utformar vi hur behandlingen ska se ut.,67,51,10,8,nb_sv,Tillsammans bestämmer vi för hur behandlingen ska se ut.,55.55238068023578
nb,sv,Ting å gjøre i nærheten av Tourist Office San Sebastian de la Gomera,Saker att göra i närheten av Tourist Office San Sebastian de la Gomera,68,70,13,13,nb_sv,Saker att göra i närheten av Tourist Office San Sebastian de la Gomera,100.00000000000004
nb,sv,Søk etter hoteller i Timboon West,Sök efter hotell i Timboon West,33,31,6,6,nb_sv,Sök efter hotell i Timboon West,100.00000000000004
nb,sv,Men hverdagen kommer altfor fort tilbake.,Än en gång kommer vardagen alldeles för snabbt.,41,47,6,8,nb_sv,Men varje dag kommer för snabbt tillbaka.,11.59119922599073
nb,sv,"Måten han forklarte oss på i løpet av de to dagene og hans måte å være på, noe som gjør læring morsomt.","Det sätt på vilket han förklarade för oss under de två dagarna och hans sätt att vara, vilket gör lärandet roligt.",103,114,22,21,nb_sv,"Hur han förklarade oss under de två dagarna och hans sätt att vara på, vilket gör lärande roligt.",51.359250066040396
nb,sv,Ved jevnlig trening bygger du opp et viktig forsvar mot stress.,När du tränar kontinuerligt bygger du upp ett betydande försvar mot stress.,63,75,11,12,nb_sv,Vid jämförande övning bygger du på ett viktigt försvar mot stress.,24.107473040766184
nb,sv,På ettermiddagen tok vi turen tilbake til Dubai Mall.,På kvällen åkte vi tillbaka till Dubai mall.,53,44,9,8,nb_sv,På eftermiddagen tog vi tillbaka till Dubai Mall.,33.03164318013809
nb,sv,Vi bruker derfor kun godkjente og miljøvennlige produkter.,Vi använder bara miljövänliga och godkända produkter.,58,53,8,7,nb_sv,Vi använder därför bara godkända och miljövänliga produkter.,16.036590969929364
nb,sv,"Når du besøker Fastbet-plattformen, finner du en meget attraktiv nettside som tilbys, med grafikk og design av høy kvalitet.","När du besöker Fastbet-plattformen hittar du en mycket tilltalande webbplats som erbjuds, med högkvalitativ grafik och design.",124,126,19,17,nb_sv,"När du besöker Fastbet-plattformen, hittar du en mycket attraktiv webbsida som erbjuds, med grafik och design av hög kvalitet.",38.09137041667079
nb,sv,"Giftstoffene setter seg på spesielle reseptorer på nervecellene og overaktiverer dem, helt til de på grunn av slitasje ikke lenger kan å skille ut viktige signalstoffer.",Gift­ämnena fastnar vid speciella receptorer på nervcellerna och över­aktiverar cellerna tills de är så slitna att de inte längre kan utsöndra viktiga signalsubstanser.,169,168,26,23,nb_sv,"Giftan fastställer sig på speciella receptorer på nervcellerna och överaktar dem, tills de på grund av slitage inte längre kan skilja viktiga signaler.",21.690365808279147
nb,sv,"Hvordan ser hun ut, Mor?",Hur ser jag ut nu mamma?,24,24,5,6,nb_sv,"Hur ser hon ut, Mar?",15.619699684601283
nb,sv,"Vi tilbyr enkel og rimelig tilgang til helsepleie, og vi tilbyr en rekke programmer som gjør det enkelt for medarbeiderne og deres familier å ha en sunn livsstil.",Vi erbjuder enkel och ekonomisk tillgång till hälsovård och vi förser våra anställda och deras familjer med olika program som gör det enkelt att ha en hälsosam livsstil.,162,169,28,28,nb_sv,"Vi erbjuder enkel och rimlig tillgång till hälsosköterska, och vi erbjuder ett antal program som gör det enkelt för medarbetare och deras familjer att ha en sunt livsstil.",31.126579182861825
nb,sv,IPC er mer effektivt enn støttestrømper når antikoagulanter er kontraindisert [5].,IPC är mer effektivt än kompressionsstrumpor när antikoagulantia kontraindiceras [5],82,84,11,10,nb_sv,IPC är mer effektivt än stöd för antikoagulanter är kontrainerande [5].,35.55670235668696
nb,sv,"- Russland er nabolandet vårt, det er så nær og likevel så annerledes.","Det är ett av våra nordiska grannländer och så nära, men ändå så annorlunda.",70,76,13,14,nb_sv,"- Ryssland är vårt grannland, det är så nära och ändå så annorlunda.",20.255556775654846
nb,sv,Det er enda ledige plasser på lørdag!,Det finns ett par platser lediga till på Lördag!,37,48,7,9,nb_sv,Det finns ännu lediga utrymmen på lördag!,10.816059393812111
nb,sv,Har dere noen favoritter dere har lyst til å dele med meg? 4 kommentarer,Eller har ni någon favorit som ni vill dela med er av? 16 kommentarer,72,69,14,14,nb_sv,Har ni några favoriter som du vill dela med mig? 4 kommentarer,12.185143650641649
nb,sv,"Michael Ziesemer, medlem av gruppens styre og ansvarlig for patenter, er derfor fornøyd med fjorårets 236 patentsøknader; seks flere enn i 2012.","Michael Ziesemer som sitter i koncernens Executive Board och är patentansvarig, är därför nöjd med förra årets 236 patentansökningar; sex fler än 2012.",144,151,22,23,nb_sv,"Michael Zieeseemer, medlem av gruppns styrelse och ansvar för patenterna är därför nöjda med fjorder 236 patentsökare; 6 mer än 2012.",8.251530625830778
