src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
en,sv,"Sleek Contemporary Finca near Ibiza Town with Country Views. large 12 metre Private Pool, Minimalist Styling with Contemporary Furniture.","Ägare Beskrivning: Villa Beskrivning: Elegant, modern Finca nära Ibiza Town med utsikt över landet. stor 12 meter privat pool, minimalistisk stil med moderna möbler.",137,165,19,24,en_sv,"Sleek Contemporary Finca nära Ibiza Stad med Country Views. stor 12 meter Privat Pool, Minimalist Styling med Contemporary Furniture.",12.171366133333162
en,sv,Our servers are all located within the European Union.,Alla våra servrar är placerade inom EU.,54,39,9,7,en_sv,Våra servrar finns alla inom Europeiska unionen.,7.267884212102741
en,sv,"Of particular interest is how Peru's growing water scarcity due to global warming and the melting glaciers generate new conflicts and how local, regional and national institutions respond to these conflicts.","Jag är särskild intresserad av att förstå hur Perus växande vattenbrist på grund av den globala uppvärmningen och de smältande glaciärerna genererar nya konflikter och hur lokala, regionala och nationala institutioner reagerar på dessa konflikter.",207,247,31,35,en_sv,"Särskilt intressant är hur Perus växande vattenbrist på grund av den globala uppvärmningen och de smältande glaciärerna skapar nya konflikter och hur lokala, regionala och nationella institutioner reagerar på dessa konflikter.",66.02373667879301
en,sv,When did you last hear about the refugee situation in Tanzania?,När hörde du senast om flyktingsituationen i Tanzania?,63,54,11,8,en_sv,När hörde du senast om flyktingsituationen i Tanzania?,100.00000000000004
en,sv,The World According to Republicans,USAs historia enligt republikaner,34,33,5,4,en_sv,Världen enligt republikanerna,19.716118825581447
en,sv,Download the latest mix here.,Ladda ner min senaste mix här.,29,30,5,6,en_sv,Ladda ner den senaste mixen här.,19.64073254502566
en,sv,It's absurd that at this high level we are playing on fields where it is difficult to control the ball.,Det är absurt att vi i en match på den här höga nivån spelar på en plan där det är svårt att överhuvudtaget passa bollen.,103,121,20,25,en_sv,Det är absurt att på denna höga nivå vi spelar på fält där det är svårt att kontrollera bollen.,27.349465138276678
en,sv,"To prepare Cubicin for intravenous infusion, please adhere to the following instructions: Aseptic technique should be used throughout to reconstitute lyophilised Cubicin.","För beredning av Cubicin som intravenös infusion, följ nedanstående instruktioner: Aseptisk teknik ska genomgående användas vid rekonstituering av frystorkat Cubicin.",170,166,22,20,en_sv,"För att bereda Cubicin för intravenös infusion, följ följande instruktioner: Aseptisk teknik ska användas under hela tiden för beredning av frystorkat Cubicin.",36.23885503140913
en,sv,History of Jews in Europe,Judarnas historia i Europa,25,26,5,4,en_sv,Judarnas historia i Europa,100.00000000000004
en,sv,All Quiet on the Western Front - E. M. Remarque,- På västfronten intet nytt - E.M. Remarque,47,43,10,8,en_sv,All tystnad på västra fronten - E. M. Remarque,46.17366309441026
en,sv,"The complex includes a luxurious hotel, theater space, a waterfront park, shops and a large conference center.","Anläggningen har ett lyxigt hotell, teatern utrymme, en waterfront park, butiker och ett stort konferenscenter.",110,111,17,15,en_sv,"Komplexet inkluderar ett lyxigt hotell, teater utrymme, en strand park, butiker och ett stort konferenscenter.",56.85488870277223
en,sv,I just needed a few days to do absolutely nothing.,Jag kände att jag behövde ta några dagar till att göra absolut ingenting.,50,73,10,13,en_sv,Jag behövde bara några dagar för att göra absolut ingenting.,32.71264766298906
en,sv,"""When do you start tomorrow?""","""När börjar du i morgon?""",29,25,5,5,en_sv,"""När börjar du i morgon?""",100.00000000000004
en,sv,with encouraging words...,med uppmuntrande ord...,25,23,3,3,en_sv,med uppmuntrande ord...,100.00000000000004
en,sv,Barcelona are next in action against Granada.,Därefter tar Barcelona emot Granada.,45,36,7,5,en_sv,Barcelona är nästa i aktion mot Granada.,12.22307556087252
en,sv,Each time I spend time with them they talk about this issue.,Närhelst jag träffar människor talar jag om denna fråga.,60,56,12,9,en_sv,Varje gång jag umgås med dem pratar de om den här frågan.,4.065425428798724
en,sv,"When she sees you trying to understand, she will be more open to sharing with you.","När hon ser dig försöka förstå, blir hon mer öppen för att dela med dig.",82,72,16,15,en_sv,"När hon ser att du försöker förstå, kommer hon att vara mer öppen för att dela med dig.",45.30777803692813
en,sv,To a reversed order; half round; facing in the opposite direction; from a contrary point of view.,"Till en reserverad position; halvrund; i motsatt riktning; på den motsatta klibb; som, för att möta om; att vända sig själv om.",97,127,17,22,en_sv,Till en omvänd ordning; till hälften rund; vänd i motsatt riktning; från en motsatt synvinkel.,9.853904035386451
en,sv,Any services provided by the Broadcasters will be the sole responsibility of the Broadcaster and in no event the recommendations advices provided by the Broadcasters as the ones of Oranum.com.,Alla tjänster utförda av Sändarna kommer att vara Sändarnas hela ansvar och under inga omständigheterna är rekommendationerna råden gjorda av Sändarna Oranum.coms ansvar.,192,170,30,23,en_sv,Alla tjänster som tillhandahålls av radio- och TV-bolagen kommer att vara radio- och TV-bolagets eget ansvar och under inga omständigheter de rekommendationer som ges av radio- och TV-bolagen i egenskap av Oranum.com.,12.367562469761808
en,sv,"NO, I do not make any money at this.","Nej, jag tjänar inga pengar på det här.",36,39,9,8,en_sv,"Nej, jag tjänar inga pengar på det här.",100.00000000000004
en,sv,"Different aspects of the intended changes are well advanced and as they are so far reaching and extending to the whole world, you will understand that the timing is critical.",Olika aspekter av de påtänkta förändringarna är långt framskridna och då de är så vittgående och sträcker sig till hela världen så kommer ni att förstå att tidpunkten är kritisk.,174,178,30,30,en_sv,Olika aspekter av de avsedda förändringarna är långt framskridna och eftersom de så långt sträcker sig och sträcker sig till hela världen kommer ni att förstå att tidpunkten är kritisk.,60.29987316381818
en,sv,"I told you, me and dentists do not do well together.",Men jag och tandläkare går inte riktigt ihop.,52,45,11,8,en_sv,Jag sa ju att jag och tandläkarna inte klarar oss bra ihop.,9.238430210261097
en,sv,"Tonight, there are people who are so happy,","Inatt, finns det folk som är så lyckliga",43,40,8,8,en_sv,Ikväll finns det folk som är så lyckliga.,72.59795291154772
en,sv,Here's what has been confirmed so far:,Här är vad som bekräftats så här långt:,38,39,7,8,en_sv,Här är vad som har bekräftats hittills:,33.764591090632756
en,sv,CAPLE issues proficiency certificates in European Portuguese as a second language.,Intyg för kunskap i europeisk portugisiska som andraspråk.,82,58,11,8,en_sv,CAPLE utfärdar behörighetscertifikat på europeiska portugisiska som andraspråk.,29.84745896009822
en,sv,"However, research studies have shown that there is very little evidence to show that they work.",Dock har studier visat att det finns väldigt lite bevis för att visa att de fungerar.,95,85,16,16,en_sv,Forskningsstudier har dock visat att det finns mycket få bevis för att de fungerar.,35.4306209570667
en,sv,Let me pose a hypothetical question:,Låt mig ställa en hypotetisk fråga:,36,35,6,6,en_sv,Låt mig ställa en hypotetisk fråga:,100.00000000000004
en,sv,They will be able to interact more naturally with their surroundings and humans.,De kommer att kunna interagera med omgivningen och med människor.,80,65,13,10,en_sv,De kommer att kunna interagera mer naturligt med sin omgivning och med sina människor.,32.37722713145643
en,sv,Detailed expenditure report,Detaljerad utgiftsrapportering,27,30,3,2,en_sv,Detaljerad utgiftsrapport,49.99999999999999
en,sv,More about: The National,More about: Världen,24,19,4,3,en_sv,Mer om: Nationella,15.97357760615681
en,sv,"Hence, improving this estimation would naturally imply an overall performance improvement.",En höjning av betyget skulle därför påtagligt förbättra helhetsbedömningen.,90,75,11,9,en_sv,En förbättring av denna uppskattning skulle därför naturligtvis innebära en allmän förbättring av prestandan.,6.608973813188645
en,sv,Sir Ringo has been knighted for achievements in music and charitable work.,Ringo uppmärksammas för sitt arbete inom områdena musik och välgörenhet.,74,72,12,10,en_sv,Sir Ringo har blivit riddad för bedrifter i musik och välgörenhetsarbete.,8.516593018819643
en,sv,Goals and Objectives 2014-15,Mål och fokusområden 2014-15,28,28,4,4,en_sv,Mål och mål 2014–15,19.37692912686648
en,sv,"The congress is held in Barcelona, Spain on February 15-18, 2017.","Kongressen hålls i Barcelona, Spanien den 15 till 18 februari 2017.",65,67,11,11,en_sv,"Kongressen hålls i Barcelona, Spanien den 15-18 februari 2017.",76.11606003349888
en,sv,Have a look at what I found on youtube:,Kolla vad jag hittade på youtube:,39,33,9,6,en_sv,Ta en titt på vad jag hittade på youtube:,51.697315395717055
en,sv,"The Solemn League and Covenant had been a failure, and the Scots had fought in vain.","Den högtidliga förbundet och förbundet hade varit ett misslyckande, och skottarna hade kämpat förgäves.",84,103,16,14,en_sv,"Solemnförbundet och Förbundet hade varit ett misslyckande, och skottarna hade kämpat förgäves.",67.1312968442336
en,sv,The session sparked much interest and there was not enough room for all who wished to attend.,Intresset för konferensen var mycket stort och det fanns inte plats för alla som ville delta.,93,93,17,16,en_sv,Sessionen väckte stort intresse och det fanns inte plats för alla som ville vara med.,50.66626941093555
en,sv,Is that seal even allowed to fish here?,Är det tillåtet att fiska ål där?,39,33,8,7,en_sv,Får sälen fiska här?,6.9717291216921975
en,sv,"1965-67, 280 SE was manufactured in 1390 pieces and 1232 pieces 280 SE with 3.5 liter engine.",1965-67 tillverkades 280 SE i 1390 stycken exemplar samt 1232st 280 SE med 3.5 liters motor.,93,92,17,16,en_sv,"1965-67, 280 SE tillverkades i 1390 stycken och 1232 stycken 280 SE med 3,5 liters motor.",21.951524426618445
en,sv,"Except for the media, of course.","Bortsett från i media, förstås.",32,31,6,5,en_sv,"Förutom media, förstås.",44.82700320176826
en,sv,"Rather than featuring one or two products from a single manufacturer, we have included a large selection of products from different manufacturers, so you can find the right one for your needs.","Istället för att erbjuda en eller två produkter från en enskild tillverkare, har vi ett stort utbud där du själv kan avgöra vad som är bäst för dig.",192,148,32,28,en_sv,"I stället för att presentera en eller två produkter från en enda tillverkare, har vi inkluderat ett stort urval av produkter från olika tillverkare, så att du kan hitta rätt för dina behov.",23.511486401816065
en,sv,Internet advertising grew by over 14 per cent from the previous year and was around EUR 370 million in 2017.,Internetreklam ökade med över 14 procent jämfört med året innan och uppgick till omkring 370 miljoner euro år 2017.,108,115,20,19,en_sv,Internetreklamen ökade med över 14 procent från året innan och uppgick till omkring 370 miljoner euro år 2017.,75.06935728875011
en,sv,"Along the way, each player gains levels by killing the opposing team's champions and minions, while also defeating neutral monsters.",Under spelets lopp kan varje spelare gå upp i nivå genom att döda motståndarlagets hjältar och minions samt neutrala monster.,132,125,20,20,en_sv,"Längs vägen, varje spelare vinner nivåer genom att döda motståndarlagets mästare och hantlangare, samtidigt besegra neutrala monster.",18.86805555917999
en,sv,"However, when it seems to be not so important at the sessions, the right time to trade is one of the most crucial points in becoming a forex Forex trader.",Men när det inte verkar vara så viktigt i början är rätt tid att handla en av de viktigaste punkterna för att bli en framgångsrik Forex-handlare.,154,145,30,26,en_sv,"Men när det inte verkar vara så viktigt på sessionerna, rätt tidpunkt att handla är en av de viktigaste punkterna för att bli en forex Forex handlare.",54.51253642727265
en,sv,Plenty of hot water too.,Massor av varmt vatten också.,24,29,5,5,en_sv,Mycket varmvatten också.,19.37692912686648
en,sv,Understand your product and the market.,Förstå produkten och marknaden.,39,31,6,4,en_sv,Förstå din produkt och marknaden.,32.46679154750991
en,sv,"Snap reserves the right to reject or cancel a Lens at any time, including after issuing a Snapcode, because you or the Lens violate our terms or guidelines, or for any other reason in its sole discretion.","Snap förbehåller sig rätten att avvisa eller annullera en lins när som helst, inklusive efter att ha utfärdat en Snapkod om du eller linsen bryter mot våra villkor eller riktlinjer, eller av någon annan anledning enligt vårt eget gottfinnande.",204,243,37,39,en_sv,"Snap förbehåller sig rätten att avvisa eller avbryta en lins när som helst, inklusive efter att ha utfärdat en Snapcode, eftersom du eller linsen bryter mot våra villkor eller riktlinjer, eller av någon annan anledning efter eget gottfinnande.",75.76593398617909
en,sv,My grandmother and grandfather surely would not understand this.,Farmor och farfar skulle säkert inte märka något.,64,49,9,8,en_sv,Min mormor och farfar skulle säkert inte förstå detta.,41.11336169005198
en,sv,It can be difficult to scale.,Därför kan den vara svår att skala.,29,35,6,7,en_sv,Det kan vara svårt att skala.,24.0785655451027
en,sv,The ability to speak a second language is also desirable.,Att kunna ett tredje språk är också meriterande.,57,48,10,8,en_sv,Förmågan att tala ett andra språk är också önskvärd.,17.747405280050266
en,sv,For here is a zebra before me.,för idag har jag en zebra på mig.,30,33,7,8,en_sv,För här är en zebra före mig.,13.784336590962209
en,sv,"Obama: Well Steve, I got to tell you, if you think that running your economy into the ground and having to send troops in in order to prop up your only ally is leadership, then we've got a different definition of leadership.","Obama: [Stammar] Steve [Stammar igen ] Jag får förklara för dig, om, om du tror på att köra din ekonomi i botten genom att behöva sända ut trupper, i syfte att stötta upp din enda bundsförvant är ett ledarskap?",224,210,42,39,en_sv,"Obama: Tja Steve, jag måste säga dig, om du tror att köra din ekonomi i marken och måste skicka trupper för att stödja din enda allierade är ledarskap, då har vi en annan definition av ledarskap.",17.355834234172185
en,sv,Price is not for everyone,Priset är inte för alla,25,23,5,5,en_sv,Priset är inte för alla,100.00000000000004
en,sv,They have not get given up but their belief in their invincibility has been seriously undermined.,"Det har inte gett upp, men deras tro på sin egen oövervinnelighet har allvarligt blivit underminerad.",97,101,16,16,en_sv,"De har inte gett upp, men deras tro på deras oövervinnlighet har allvarligt undergrävts.",50.096893227219766
en,sv,So I guess he won.,Jag antar att han vann.,18,23,5,5,en_sv,Så jag antar att han vann.,61.47881529512643
en,sv,The only Theme package for Alfresco consisting over 12 colorful themes based on Bootswatch is released by Loftux.,Det enda Tema paketet för Alfresco som består av över 12 färggranna teman baserade Bootswatch släpps av Loftux.,113,111,18,18,en_sv,Det enda temapaketet för Alfresco som består av över 12 färgglada teman baserade på Bootswatch släpps av Loftux.,56.103100640325884
en,sv,"I kind of announced it when I was 13, 14, something like that.","Jag skar mig också när jag var 13-14, något sånt.",62,49,13,10,en_sv,"Jag tillkännagav det när jag var 13, 14, något sånt.",46.05329793777293
en,sv,"Ben Affleck is ready for action, commanding the role of CIA agent Jack Ryan in this thrilling adventure based on the Tom Clancy bestseller.",One Is Missing. ] - Ben Affleck är redo för action i rollen som CIA-agenten Jack Ryan i detta spännande actionäventyr baserat på bästsäljaren av Tom Clancy.,139,156,24,27,en_sv,"Ben Affleck är redo för handling, befaller rollen som CIA agent Jack Ryan i detta spännande äventyr baserat på Tom Clancy bestseller.",29.57262877899341
en,sv,"In one year with on average one download a day we have close to 9,000 spectra to analyse.","Under ett år, med i genomsnitt en nedladdning per dag, samlas 9 000 spektrum att analysera per vindkraftverk.",89,109,18,18,en_sv,På ett år med i genomsnitt en nedladdning per dag har vi nära 9 000 spektra att analysera.,36.51625019670311
en,sv,"Moving forward, we will continue to work with the PGA TOUR exclusively to create groundbreaking golfing titles and our partnership remains strong.""","Vi kommer även fortsättningsvis att jobba med PGA Tour för att skapa revolutionerande golfspel och vårt starka samarbete består.""",147,129,22,19,en_sv,"Framåt kommer vi att fortsätta att arbeta med PGA TUR enbart för att skapa banbrytande golftitlar och vårt partnerskap förblir starkt.""",10.331208012220435
en,sv,Sometimes it's a combination of all.,Ibland är det en kombination av allt.,36,37,6,7,en_sv,Ibland är det en kombination av alla.,70.71067811865478
en,sv,Next Part of the series is the Grimm brothers-,Nästa på serielistan är Serien Grimm.,46,37,9,6,en_sv,Nästa del av serien är bröderna Grimm...,9.980099403873663
en,sv,Many themes have the ability to customise them.,Många ämnen har förmågan att i .,47,32,8,7,en_sv,Många teman har förmågan att anpassa dem.,23.356898886410015
en,sv,"Drake Releases New Single ""Nice For What""","Drake släpper nya singeln/videon ""Nice For What""",41,48,7,7,en_sv,"Drake släpper nya singeln ""Snygg för vad""",30.895757752065425
en,sv,Yara sells its AdBlue under the brand Air1.,Yara säljer AdBlue under varumärket Air1.,43,41,8,6,en_sv,Yara säljer sin AdBlue under varumärket Air1.,59.4603557501361
en,sv,"Well, these five steps will be essential for you to learn how to self-observe, meditate and to attend to daily life.","Dessa fem steg kommer vara essentiella för att du ska kunna lära dig hur man observerar sig själv, mediterar och sköter det dagliga livet.",116,138,21,24,en_sv,"Tja, dessa fem steg kommer att vara nödvändiga för dig att lära dig hur man själv-observera, meditera och att ta hand om det dagliga livet.",22.591429087907848
en,sv,• Public organizations in developing countries,Offentliga organ i u-länderna,46,29,6,4,en_sv,• Offentliga organisationer i utvecklingsländer,12.703318703865365
en,sv,It was not the straight line home.,Det var däremot inte raka vägen hem som gällde.,34,47,7,9,en_sv,Det var inte den raka vägen hem.,21.897593220582774
en,sv,What did they say when you contacted them?,Vad sa dem när du kontakatade dem?,42,34,8,7,en_sv,Vad sa de när du kontaktade dem?,19.130147081392227
en,sv,This particular rustic and elegant house is...,Denna vackra och eleganta hus har...,46,36,7,6,en_sv,Detta speciella rustika och eleganta hus är...,26.269098944241577
en,sv,"Ripple also has other sources of revenue, which includes deals with financial institutions that carry out currency transfers with its blockchain technology.","Ripple har också andra inkomstkällor, som har erbjudanden med finansiella institutioner som utför valuta överföringar med sin blockchain teknik.",156,144,22,19,en_sv,"Ripple har också andra inkomstkällor, som inkluderar affärer med finansinstitut som utför valutaöverföringar med sin blockchain-teknik.",34.72563955466267
en,sv,Things To Do in Broken Arrow,Liknande saker att göra i Broken Arrow,28,38,6,7,en_sv,Saker att göra i bruten pil,25.57539057896621
en,sv,Read more about Manage Your Office from the Inside Out,Läs mer om att sköta hanteringen utanför kontoret‍,54,50,10,8,en_sv,Läs mer om Hantera ditt kontor inifrån och ut,17.747405280050266
en,sv,"Then after, it has to be boiled.",Efter det bör det kläckas.,32,26,7,5,en_sv,Därefter måste den kokas.,8.745825313180626
en,sv,This can then be reviewed at meetings.,som kan diskuteras sedan på möten.,38,34,7,6,en_sv,Detta kan sedan ses över vid mötena.,7.267884212102741
en,sv,The worst and most painful of diseases-the most distressing bankruptcy of fortune-the most disastrous shipwrecks-are a mere scratch of a pin compared to the loss of a soul.,Den värsta och smärtsammaste av sjukdomar; den mest beklämmande förmögenhetskonkursen; de mest katastrofala skeppsbrotten; är bara ett litet rispande med en nål jämfört med att förlora själen.,172,192,28,27,en_sv,Den värsta och mest smärtsamma av sjukdomar-den mest plågsamma konkurs av lycka-de mest katastrofala skeppsbrott-är bara en repa av en nål jämfört med förlusten av en själ.,13.271304831234323
en,sv,The importance of intervening early,vikten av att ingripa tidigt,35,28,5,5,en_sv,Vikten av att ingripa tidigt,66.87403049764218
en,sv,Came across these the other day…,sprang på dessa häromdagen....,32,30,6,4,en_sv,Jag kom över de här häromdagen...,29.84745896009822
en,sv,Only Angels Have Wings (1939) as Music,Endast änglar har vingar (1939) Huvudroll,38,41,7,6,en_sv,Endast änglar har vingar (1939) som musik,72.59795291154772
en,sv,We would like to intensify encounters between Christians and Muslims and enhance Christian-Islamic dialogue at all levels.,Vi vill intensifiera umgänget mellan kristna och muslimer och kristen-muslimsk dialog på alla nivåer.,122,101,17,14,en_sv,Vi vill intensifiera möten mellan kristna och muslimer och stärka den kristliga och islamiska dialogen på alla nivåer.,38.021155610492436
en,sv,It always boils down to one simple reason: life gets in the way.,Helt ärligt beror det på ett enda skäl: livet kom i vägen.,64,58,13,12,en_sv,Det handlar alltid om en enkel orsak: livet står i vägen.,13.388401479888147
en,sv,It is hard to be objective on such matters.,Men det är inte lätt att vara objektiv i dessa frågor.,43,54,9,11,en_sv,Det är svårt att vara objektiv i sådana frågor.,26.581560693718632
en,sv,This is Dualism.,Det är dualism.,16,15,3,3,en_sv,Det här är dualism.,42.72870063962342
en,sv,Jesus told a story about a shepherd who had a hundred sheep.,Jesus berättade om en herde som hade hundra får.,60,48,12,9,en_sv,Jesus berättade om en herde som hade hundra får.,100.00000000000004
en,sv,The next day he went to Market.,Nästa dag gick han till marknaden,31,33,7,6,en_sv,Nästa dag åkte han till Market.,18.575057999133602
en,sv,"""That was a pretty story, indeed!"" said the queen.","""Det var verkligen en söt historia"", sa drottningen.",50,52,9,8,en_sv,"""Det var en vacker historia, verkligen!"" sade drottningen.",13.950796967929131
en,sv,"Coupled with power consumption optimizations the 7th generation (Kaby Lake) Intel processor design brings, Microsoft promises up to 13 hours and 30 minutes of local video playback from the new Surface Pro.","Tillsammans med energiförbrukningsoptimeringarna som 7:e generationens (Kaby Lake) Intel-processordesigns ger, lovar Microsoft upp till 13 timmar och 30 minuter med lokal videouppspelning från nya Surface Pro.",205,209,32,26,en_sv,"Tillsammans med strömförbrukning optimeringar 7: e generationen (Kaby Lake) Intel processor design ger, Microsoft lovar upp till 13 timmar och 30 minuter av lokal video uppspelning från den nya Surface Pro.",36.45191045460592
en,sv,Our overall LNG import capacity is significant - enough to meet around 43% of total current gas demand.,Vi har en betydande kapacitet för LNG-import och kan i dagsläget tillgodose ca 43 % av vårt nuvarande sammanlagda gasbehov.,103,123,18,20,en_sv,Vår totala LNG-importkapacitet är betydande - tillräckligt för att möta cirka 43 % av den totala nuvarande gasefterfrågan.,8.383213927348148
en,sv,You commit in advance to purchase a specific quantity of Online Services for use during a Term and to pay upfront or on a periodic basis in advance of use.,Du förbinder dig i förväg till att köpa ett visst antal Onlinetjänster för användning under en Giltighetstid och betalar i förskott eller på periodisk basis.,155,157,30,25,en_sv,Du förbinder dig i förväg att köpa en viss mängd onlinetjänster för användning under en period och att betala i förskott eller regelbundet i förväg.,29.93195015610125
en,sv,Invite the world to your home,Bjud in världen till ditt hem,29,29,6,6,en_sv,Bjud in världen till ditt hem,100.00000000000004
en,sv,on the screen).,på skärmen).,15,12,3,2,en_sv,på skärmen).,100.00000000000004
en,sv,The highest point on the island is Mount Royal.,Den högsta punkten på ön är Mount Royal.,47,40,9,8,en_sv,Den högsta punkten på ön är Mount Royal.,100.00000000000004
en,sv,"Fluorine has 9 electrons, chlorine has 17, bromine has 35, iodine has 53 and astatine has 85.","Fluor har 9 elektroner, klor har 17, brom har 35, jod har 53 och astatin har 85.",93,80,17,17,en_sv,"Fluor har 9 elektroner, klor har 17, brom har 35, jod har 53 och astatin har 85.",100.00000000000004
en,sv,This data is based on 81 survey responses.,Detta betyg är baserat på 81 recensioner.,42,41,8,7,en_sv,Uppgifterna baserar sig på 81 enkätsvar.,12.600736402830258
en,sv,Our blessed task is to keep you guided toward the center of this most gracious and divine Light.,Vår välsignade uppgift är att guida er mot mitten av detta högst älskvärda och gudomliga Ljus.,96,94,18,16,en_sv,Vår välsignade uppgift är att hålla er guidade mot centrum av detta högst nådiga och gudomliga Ljus.,41.92061018624392
en,sv,Chimpanzees and Other Primates,Orangutanger och andra primater,30,31,4,4,en_sv,Chimpanser och andra primater,59.460355750136046
en,sv,Self Guided Tours With Tram #22,Självguidade turer med spårvagn #22,31,35,6,5,en_sv,Självguidning turer med Spårvagn #22,22.957488466614336
en,sv,It quietly turned and made for the woods.,SE är förstärkt och gjort för skogen.,41,37,8,7,en_sv,Den vände sig lugnt och gjorde för skogen.,19.070828081828378
en,sv,The technology uses a directed acyclic graph instead of the traditional blockchain.,Denna cryptocurrency använder DAG (Directed Acyclic Graph) -teknologi i stället för konventionella blockchain-metoder.,83,118,12,13,en_sv,Tekniken använder en riktad acyklisk graf istället för den traditionella blockkedjan.,3.1934960455974277
en,sv,Just how fast will the ice grow?,När växer isen snabbast?,32,24,7,4,en_sv,Hur snabbt kommer isen att växa?,7.809849842300637
en,sv,safer and more effective healthcare,Säkrare och mer effektiv vård,35,29,5,5,en_sv,Säkrare och effektivare hälso- och sjukvård,16.233395773754953
en,sv,Foam-core panels combine a high level of insulation with speed and ease of construction.,Skumkärnans paneler kombinerar en hög nivå av isolering med snabb och enkel konstruktion.,88,89,14,13,en_sv,Foam-kärnpaneler kombinerar en hög nivå av isolering med snabbhet och lätt konstruktion.,49.487489225241916
en,sv,Q: Why Are Sweden's PISA Test Scores Falling?,Pingback: Varför sjunker PISA-resultaten i Sverige? ...,45,55,8,7,en_sv,F: Varför faller Sveriges PISA-testresultat?,8.208611846457007
en,sv,Another reason why mobile betting has grown in popularity is because of the obvious: sports betting is a way to earn money.,En annan anledning till att mobilspel har vuxit i popularitet är på grund av det uppenbara: sportspel är ett sätt att tjäna pengar.,123,131,22,23,en_sv,En annan anledning till varför mobila vadslagning har ökat i popularitet är på grund av det uppenbara: sportspel är ett sätt att tjäna pengar.,73.82713360929901
en,sv,It helps to read about the subject in advance.,Det är viktigt att läsa in sig på ämnet i förväg.,46,49,9,11,en_sv,Det hjälper att läsa om ämnet i förväg.,26.432408210372945
en,sv,How to analyze a mutual fund,Hur Analysera ett Mutual Fondens risk,28,37,6,6,en_sv,Hur man analyserar en gemensam fond,8.116697886877475
en,sv,"Any claim relating to the Site or the Materials shall be governed by the substantive laws of the State of Texas, U.S.A., without giving effect to any principles of conflicts of laws, and without reference to the 1980 United Nations Convention On The International Sale Of Goods.","Alla fordringar som hänför sig till webbplatsen eller materialet ska regleras av materiella lagar i staten Victoria, Australien och internationella fördragsbestämmelser utan att verkställa några principer för lagkonflikter och utan hänvisning till 1980 års FN-konvention om Internationell försäljning av varor.",278,310,47,40,en_sv,"Alla anspråk som rör Webbplatsen eller Materialet ska regleras av de materiella lagarna i staten Texas, USA, utan att ge verkan åt några principer om lagkonflikter, och utan hänvisning till 1980 års FN-konvention om internationell försäljning av varor.",30.038120792490556
en,sv,I was an affiliate.,Jag är affiliate.,19,17,4,3,en_sv,Jag var en affiliate.,23.643540225079384
en,sv,If we understand their communication.,Jag kan förstå deras kommunikation.,37,35,5,5,en_sv,Om vi förstår deras kommunikation.,30.213753973567677
en,sv,Ninjas in Pyjamas is among the oldest and most awarded esports organizations.,Ninjas in Pyjamas är en av de största och mest framgångsrika e-sportsorganisationerna i världen.,77,96,12,14,en_sv,Ninjas i Pyjamas är bland de äldsta och mest prisbelönta esportorganisationerna.,8.87114684607611
en,sv,"""But while God's Word speaks of the humanity of Christ when upon this earth, it also speaks decidedly regarding His preexistence.","""Medan Guds ord talar om Kristi mänsklighet när han var på denna jord, talar den även tydligt om hans preexistens.",129,114,21,20,en_sv,"""Men medan Guds ord talar om Kristi mänsklighet när på denna jord, talar det också beslutsamt om hans preexistens.",53.80105661837928
en,sv,"You must not regard co-operation with your Adjuster as a particularly conscious process, for it is not; but your motives and your decisions, your faithful determinations and your supreme desires, do constitute real and effective co-operation.","Du bör inte se samarbetet med din Riktare som en särskilt medveten process, ty det är det inte; men dina motiv och dina beslut, din trogna beslutsamhet och dina suprema önskningar, dessa innebär verkligt och effektivt samarbete.",242,228,36,37,en_sv,"Ni får inte betrakta samarbete med er Riktare som en särskilt medveten process, ty det är det inte; men era motiv och era beslut, era trogna beslutsamheter och era suprema önskningar utgör ett verkligt och effektivt samarbete.",45.32628132423418
en,sv,"I will determine what is true and what is false.""","Det blir svårt att urskilja vad som är sant eller falskt.""",49,58,10,11,en_sv,"Jag skall avgöra vad som är sant och vad som är falskt.""",22.997519112894437
en,sv,Academic discipline: Political Science,Akademisk disciplin: Ekonomiska vetenskaper,38,43,4,4,en_sv,Akademisk disciplin: Statsvetenskap,46.30777161991026
en,sv,The church was just starting.,Kyrkan var precis påbörjad.,29,27,5,4,en_sv,Kyrkan hade precis börjat.,14.058533129758727
en,sv,(Audience laughs) And you still want to Consummate?,(Publiken skrattar) Och du vill fortfarande nå Fulländning?,51,59,8,8,en_sv,(Publiken skrattar) Och du vill fortfarande Fullborda?,70.80735452207037
en,sv,"As many of you know by now, Piper is starting school tomorrow.","För som de flesta av er kanske vet, börjar nämligen skolan imorgon.",62,67,12,12,en_sv,Som många av er vet vid det här laget börjar Piper skolan i morgon.,6.917184228205472
en,sv,They compile them by subject.,Hon har sammanställt dem efter ämne.,29,36,5,6,en_sv,De sammanställer dem efter ämne.,43.01250851313264
en,sv,"There are no big gaps in the overall classification and it is soon time for the first of the three compulsory rallies, where I expect a huge battle.","- Det är inga större glapp i den totala ställningen och snart är det dags för den första av de tre obligatoriska tävlingarna, vilket kommer att sätta allt på sin spets.",148,168,28,31,en_sv,"Det finns inga stora luckor i den övergripande klassificeringen och det är snart dags för den första av de tre obligatoriska mötena, där jag förväntar mig en enorm strid.",25.78351916317949
